order_details_id,order_id,pizza_id,quantity
19691,8658,pepperoni_m,1.00
19692,8659,ckn_alfredo_s,1.00
19693,8659,spinach_fet_s,1.00
19694,8660,ckn_alfredo_s,1.00
19695,8661,ital_supr_l,1.00
19696,8661,mexicana_m,1.00
19697,8661,spinach_fet_s,1.00
19698,8662,classic_dlx_m,1.00
19699,8662,ital_supr_l,1.00
19700,8662,ital_supr_m,1.00
19701,8662,napolitana_m,1.00
19702,8663,big_meat_s,1.00
19703,8663,soppressata_m,1.00
19704,8664,peppr_salami_s,1.00
19705,8664,sicilian_s,1.00
19706,8665,cali_ckn_l,1.00
19707,8665,spinach_supr_l,1.00
19708,8666,ital_veggie_m,1.00
19709,8666,sicilian_l,1.00
19710,8667,ital_supr_m,1.00
19711,8668,cali_ckn_m,1.00
19712,8668,cali_ckn_s,1.00
19713,8669,ital_supr_l,1.00
19714,8669,soppressata_s,1.00
19715,8670,bbq_ckn_m,1.00
19716,8670,prsc_argla_m,1.00
19717,8670,veggie_veg_m,1.00
19718,8671,classic_dlx_m,1.00
19719,8671,veggie_veg_m,1.00
19720,8672,bbq_ckn_m,1.00
19721,8672,ital_cpcllo_l,2.00
19722,8673,cali_ckn_l,1.00
19723,8673,five_cheese_l,1.00
19724,8673,ital_supr_m,1.00
19725,8673,mediterraneo_s,1.00
19726,8674,cali_ckn_l,1.00
19727,8674,five_cheese_l,1.00
19728,8674,mexicana_m,1.00
19729,8675,pep_msh_pep_l,1.00
19730,8675,prsc_argla_l,1.00
19731,8675,spinach_supr_l,1.00
19732,8676,napolitana_l,1.00
19733,8677,ital_cpcllo_s,1.00
19734,8677,veggie_veg_l,1.00
19735,8678,spicy_ital_l,1.00
19736,8679,calabrese_m,1.00
19737,8679,thai_ckn_l,1.00
19738,8680,pepperoni_l,1.00
19739,8680,spicy_ital_l,1.00
19740,8681,green_garden_s,1.00
19741,8681,the_greek_xl,1.00
19742,8682,ckn_alfredo_s,1.00
19743,8682,spinach_supr_s,1.00
19744,8682,the_greek_xl,1.00
19745,8683,spinach_fet_m,1.00
19746,8684,four_cheese_l,1.00
19747,8685,big_meat_s,1.00
19748,8685,green_garden_l,1.00
19749,8685,spicy_ital_l,1.00
19750,8685,the_greek_xl,1.00
19751,8686,hawaiian_s,1.00
19752,8687,hawaiian_m,1.00
19753,8688,bbq_ckn_l,1.00
19754,8689,mediterraneo_m,1.00
19755,8690,bbq_ckn_l,1.00
19756,8690,thai_ckn_s,1.00
19757,8691,big_meat_s,1.00
19758,8691,classic_dlx_s,1.00
19759,8691,four_cheese_l,1.00
19760,8691,spicy_ital_l,1.00
19761,8692,four_cheese_l,1.00
19762,8693,prsc_argla_l,1.00
19763,8694,hawaiian_m,1.00
19764,8694,mediterraneo_l,1.00
19765,8695,bbq_ckn_m,1.00
19766,8695,pepperoni_s,1.00
19767,8696,mediterraneo_m,1.00
19768,8696,spin_pesto_l,1.00
19769,8697,classic_dlx_l,1.00
19770,8697,ital_supr_l,1.00
19771,8697,peppr_salami_m,1.00
19772,8698,bbq_ckn_m,1.00
19773,8698,classic_dlx_m,1.00
19774,8698,five_cheese_l,1.00
19775,8698,hawaiian_l,1.00
19776,8698,hawaiian_m,1.00
19777,8699,bbq_ckn_s,1.00
19778,8699,big_meat_s,1.00
19779,8699,classic_dlx_s,1.00
19780,8699,four_cheese_l,1.00
19781,8699,green_garden_m,1.00
19782,8699,hawaiian_l,1.00
19783,8699,ital_supr_m,1.00
19784,8699,mexicana_s,1.00
19785,8700,bbq_ckn_l,1.00
19786,8700,classic_dlx_s,1.00
19787,8700,hawaiian_l,2.00
19788,8701,cali_ckn_l,1.00
19789,8701,mediterraneo_m,1.00
19790,8701,the_greek_s,1.00
19791,8702,bbq_ckn_m,1.00
19792,8703,bbq_ckn_l,1.00
19793,8703,pepperoni_s,1.00
19794,8703,prsc_argla_l,1.00
19795,8703,southw_ckn_m,1.00
19796,8704,four_cheese_m,1.00
19797,8704,ital_supr_s,1.00
19798,8705,cali_ckn_s,1.00
19799,8705,peppr_salami_m,1.00
19800,8706,big_meat_s,1.00
19801,8706,veggie_veg_m,1.00
19802,8707,green_garden_s,1.00
19803,8707,veggie_veg_m,1.00
19804,8708,bbq_ckn_m,1.00
19805,8708,pep_msh_pep_s,1.00
19806,8709,four_cheese_l,1.00
19807,8709,green_garden_m,1.00
19808,8710,ckn_pesto_m,1.00
19809,8710,mediterraneo_m,1.00
19810,8710,soppressata_m,1.00
19811,8710,the_greek_xl,1.00
19812,8711,spin_pesto_l,1.00
19813,8712,bbq_ckn_m,1.00
19814,8713,spicy_ital_l,1.00
19815,8714,five_cheese_l,1.00
19816,8714,hawaiian_s,1.00
19817,8714,spicy_ital_l,1.00
19818,8714,spinach_fet_s,1.00
19819,8715,four_cheese_l,1.00
19820,8715,pepperoni_m,1.00
19821,8715,spicy_ital_s,1.00
19822,8716,classic_dlx_s,1.00
19823,8716,mediterraneo_l,1.00
19824,8716,thai_ckn_l,1.00
19825,8716,the_greek_s,1.00
19826,8717,pep_msh_pep_l,1.00
19827,8718,ckn_alfredo_m,1.00
19828,8718,ckn_alfredo_s,1.00
19829,8718,five_cheese_l,1.00
19830,8718,veggie_veg_s,1.00
19831,8719,ital_cpcllo_m,1.00
19832,8719,spinach_supr_l,1.00
19833,8719,thai_ckn_l,1.00
19834,8720,five_cheese_l,1.00
19835,8720,pepperoni_m,1.00
19836,8721,pep_msh_pep_s,1.00
19837,8722,ckn_alfredo_m,1.00
19838,8722,ckn_pesto_s,1.00
19839,8722,four_cheese_l,1.00
19840,8723,mediterraneo_m,1.00
19841,8724,bbq_ckn_l,1.00
19842,8724,ckn_alfredo_m,1.00
19843,8724,the_greek_l,1.00
19844,8724,the_greek_xl,1.00
19845,8725,calabrese_s,1.00
19846,8725,classic_dlx_m,1.00
19847,8725,spicy_ital_l,1.00
19848,8726,pepperoni_s,1.00
19849,8726,spinach_fet_m,1.00
19850,8727,big_meat_s,1.00
19851,8727,four_cheese_m,1.00
19852,8727,ital_cpcllo_l,1.00
19853,8727,prsc_argla_s,1.00
19854,8728,cali_ckn_m,1.00
19855,8728,green_garden_s,1.00
19856,8729,ckn_alfredo_m,1.00
19857,8730,bbq_ckn_m,1.00
19858,8731,prsc_argla_l,1.00
19859,8731,prsc_argla_m,1.00
19860,8732,five_cheese_l,1.00
19861,8732,four_cheese_m,1.00
19862,8732,hawaiian_l,1.00
19863,8733,mexicana_l,1.00
19864,8734,calabrese_m,1.00
19865,8735,bbq_ckn_l,1.00
19866,8735,ital_supr_l,1.00
19867,8736,spin_pesto_s,1.00
19868,8737,bbq_ckn_m,1.00
19869,8737,four_cheese_l,1.00
19870,8737,ital_veggie_m,1.00
19871,8737,peppr_salami_m,1.00
19872,8737,the_greek_xl,1.00
19873,8738,big_meat_s,1.00
19874,8738,five_cheese_l,1.00
19875,8738,southw_ckn_l,1.00
19876,8738,the_greek_xl,1.00
19877,8739,mexicana_l,1.00
19878,8740,classic_dlx_s,1.00
19879,8740,four_cheese_l,1.00
19880,8740,spinach_fet_m,1.00
19881,8741,hawaiian_s,1.00
19882,8742,ckn_pesto_l,1.00
19883,8742,ital_supr_m,1.00
19884,8743,prsc_argla_l,1.00
19885,8744,classic_dlx_l,1.00
19886,8745,ital_veggie_m,1.00
19887,8745,spinach_fet_s,2.00
19888,8746,cali_ckn_m,1.00
19889,8746,classic_dlx_s,1.00
19890,8747,the_greek_s,1.00
19891,8748,veggie_veg_m,1.00
19892,8749,classic_dlx_m,1.00
19893,8749,pepperoni_l,1.00
19894,8749,thai_ckn_m,1.00
19895,8750,cali_ckn_l,1.00
19896,8751,ital_supr_l,1.00
19897,8751,mediterraneo_m,1.00
19898,8751,peppr_salami_m,1.00
19899,8751,spin_pesto_l,1.00
19900,8752,classic_dlx_m,1.00
19901,8752,sicilian_l,1.00
19902,8752,spinach_supr_m,1.00
19903,8753,cali_ckn_m,1.00
19904,8754,pepperoni_l,1.00
19905,8754,thai_ckn_l,1.00
19906,8755,bbq_ckn_m,1.00
19907,8755,cali_ckn_m,1.00
19908,8756,green_garden_m,1.00
19909,8756,soppressata_l,1.00
19910,8757,big_meat_s,1.00
19911,8757,cali_ckn_m,1.00
19912,8757,ckn_pesto_l,1.00
19913,8757,green_garden_m,1.00
19914,8757,ital_cpcllo_m,1.00
19915,8757,ital_supr_m,1.00
19916,8757,mediterraneo_s,1.00
19917,8757,pepperoni_s,1.00
19918,8757,soppressata_l,1.00
19919,8757,southw_ckn_m,1.00
19920,8758,southw_ckn_l,1.00
19921,8759,ital_supr_m,1.00
19922,8760,pepperoni_s,1.00
19923,8760,the_greek_xl,1.00
19924,8761,green_garden_s,1.00
19925,8761,ital_cpcllo_l,1.00
19926,8761,thai_ckn_l,1.00
19927,8762,ital_supr_m,1.00
19928,8763,classic_dlx_s,1.00
19929,8763,hawaiian_l,1.00
19930,8764,bbq_ckn_m,1.00
19931,8764,pep_msh_pep_l,1.00
19932,8764,the_greek_xl,1.00
19933,8765,ckn_alfredo_m,1.00
19934,8765,hawaiian_m,1.00
19935,8766,big_meat_s,1.00
19936,8766,veggie_veg_m,1.00
19937,8767,ckn_alfredo_m,1.00
19938,8768,hawaiian_s,1.00
19939,8769,big_meat_s,1.00
19940,8769,five_cheese_l,1.00
19941,8770,prsc_argla_m,1.00
19942,8770,southw_ckn_l,1.00
19943,8770,spicy_ital_l,1.00
19944,8771,big_meat_s,1.00
19945,8771,ital_veggie_m,1.00
19946,8771,sicilian_l,1.00
19947,8772,big_meat_s,1.00
19948,8773,ckn_alfredo_m,1.00
19949,8773,five_cheese_l,1.00
19950,8773,peppr_salami_l,1.00
19951,8774,green_garden_m,1.00
19952,8775,southw_ckn_l,1.00
19953,8775,the_greek_xl,1.00
19954,8776,cali_ckn_l,1.00
19955,8776,green_garden_m,1.00
19956,8776,hawaiian_s,1.00
19957,8777,four_cheese_m,1.00
19958,8777,prsc_argla_s,1.00
19959,8778,ckn_pesto_m,1.00
19960,8778,ital_supr_m,1.00
19961,8778,thai_ckn_l,1.00
19962,8779,ckn_alfredo_m,1.00
19963,8779,ital_supr_l,1.00
19964,8780,cali_ckn_s,1.00
19965,8780,five_cheese_l,1.00
19966,8780,sicilian_s,1.00
19967,8781,green_garden_s,1.00
19968,8781,spinach_supr_m,1.00
19969,8782,big_meat_s,1.00
19970,8782,brie_carre_s,1.00
19971,8782,pep_msh_pep_l,1.00
19972,8782,southw_ckn_s,1.00
19973,8783,ital_supr_l,1.00
19974,8784,ital_supr_m,1.00
19975,8784,the_greek_s,1.00
19976,8785,peppr_salami_l,1.00
19977,8786,bbq_ckn_l,1.00
19978,8786,thai_ckn_l,1.00
19979,8787,calabrese_m,1.00
19980,8787,ital_supr_l,1.00
19981,8788,thai_ckn_l,1.00
19982,8789,big_meat_s,1.00
19983,8789,cali_ckn_s,1.00
19984,8789,ital_supr_l,1.00
19985,8790,four_cheese_l,1.00
19986,8790,hawaiian_l,1.00
19987,8791,cali_ckn_s,1.00
19988,8791,sicilian_s,1.00
19989,8791,southw_ckn_l,1.00
19990,8791,spinach_fet_m,1.00
19991,8792,calabrese_m,1.00
19992,8792,veggie_veg_l,1.00
19993,8793,the_greek_xl,1.00
19994,8794,calabrese_l,1.00
19995,8794,ital_veggie_m,1.00
19996,8794,spin_pesto_m,1.00
19997,8794,spinach_supr_s,1.00
19998,8795,classic_dlx_m,1.00
19999,8796,hawaiian_m,1.00
20000,8796,mexicana_m,1.00
20001,8797,five_cheese_l,1.00
20002,8798,five_cheese_l,1.00
20003,8798,green_garden_l,1.00
20004,8798,hawaiian_s,1.00
20005,8798,mexicana_m,1.00
20006,8799,napolitana_s,1.00
20007,8800,calabrese_m,1.00
20008,8800,pepperoni_m,1.00
20009,8801,veggie_veg_s,1.00
20010,8802,four_cheese_l,1.00
20011,8803,big_meat_s,1.00
20012,8803,sicilian_s,1.00
20013,8803,spinach_fet_l,1.00
20014,8804,spinach_fet_l,1.00
20015,8805,bbq_ckn_l,1.00
20016,8805,mediterraneo_l,1.00
20017,8805,soppressata_l,1.00
20018,8805,spicy_ital_l,1.00
20019,8805,spinach_supr_m,1.00
20020,8805,thai_ckn_l,1.00
20021,8805,the_greek_m,1.00
20022,8805,the_greek_s,1.00
20023,8806,ital_cpcllo_m,1.00
20024,8806,prsc_argla_l,1.00
20025,8806,sicilian_l,1.00
20026,8807,mexicana_m,1.00
20027,8808,bbq_ckn_m,1.00
20028,8808,big_meat_s,1.00
20029,8808,spicy_ital_s,1.00
20030,8808,spinach_fet_s,1.00
20031,8809,prsc_argla_m,1.00
20032,8809,thai_ckn_s,1.00
20033,8810,pepperoni_s,1.00
20034,8810,spicy_ital_l,1.00
20035,8811,napolitana_m,1.00
20036,8812,cali_ckn_s,1.00
20037,8812,classic_dlx_l,1.00
20038,8812,ital_supr_s,1.00
20039,8812,ital_veggie_s,1.00
20040,8812,napolitana_l,1.00
20041,8812,napolitana_s,1.00
20042,8812,soppressata_l,1.00
20043,8812,soppressata_s,1.00
20044,8812,spicy_ital_l,2.00
20045,8812,thai_ckn_s,1.00
20046,8812,the_greek_m,1.00
20047,8813,four_cheese_m,1.00
20048,8814,five_cheese_l,1.00
20049,8815,ckn_pesto_l,1.00
20050,8815,classic_dlx_l,1.00
20051,8815,sicilian_s,1.00
20052,8815,soppressata_l,1.00
20053,8816,bbq_ckn_m,1.00
20054,8816,calabrese_m,1.00
20055,8816,classic_dlx_l,1.00
20056,8816,ital_cpcllo_l,1.00
20057,8817,ital_cpcllo_l,1.00
20058,8818,ckn_pesto_l,1.00
20059,8818,sicilian_l,1.00
20060,8819,four_cheese_l,1.00
20061,8820,ckn_alfredo_l,1.00
20062,8821,spinach_fet_s,1.00
20063,8822,ckn_pesto_l,1.00
20064,8822,ital_cpcllo_m,1.00
20065,8823,ital_cpcllo_m,1.00
20066,8823,sicilian_m,1.00
20067,8823,southw_ckn_m,1.00
20068,8824,five_cheese_l,1.00
20069,8824,green_garden_s,1.00
20070,8825,big_meat_s,1.00
20071,8826,sicilian_m,1.00
20072,8826,sicilian_s,1.00
20073,8827,napolitana_l,1.00
20074,8828,bbq_ckn_m,1.00
20075,8828,ckn_pesto_l,1.00
20076,8829,hawaiian_l,1.00
20077,8829,prsc_argla_l,1.00
20078,8830,big_meat_s,1.00
20079,8830,thai_ckn_l,1.00
20080,8831,spicy_ital_s,2.00
20081,8832,bbq_ckn_l,1.00
20082,8832,five_cheese_l,1.00
20083,8832,ital_veggie_m,1.00
20084,8832,peppr_salami_l,1.00
20085,8833,bbq_ckn_m,1.00
20086,8833,southw_ckn_m,1.00
20087,8834,sicilian_m,1.00
20088,8834,southw_ckn_l,1.00
20089,8834,spicy_ital_s,2.00
20090,8835,five_cheese_l,1.00
20091,8836,thai_ckn_m,1.00
20092,8836,thai_ckn_s,1.00
20093,8837,ital_veggie_m,1.00
20094,8837,southw_ckn_l,1.00
20095,8838,big_meat_s,1.00
20096,8838,pepperoni_s,1.00
20097,8838,southw_ckn_l,1.00
20098,8839,spinach_fet_l,1.00
20099,8840,four_cheese_m,1.00
20100,8840,mexicana_s,1.00
20101,8840,prsc_argla_s,1.00
20102,8840,southw_ckn_l,1.00
20103,8841,ckn_pesto_s,1.00
20104,8842,spin_pesto_s,1.00
20105,8843,mexicana_l,1.00
20106,8843,napolitana_l,1.00
20107,8844,hawaiian_m,1.00
20108,8845,ital_supr_m,1.00
20109,8846,calabrese_m,1.00
20110,8846,ital_veggie_m,1.00
20111,8847,four_cheese_l,1.00
20112,8847,ital_supr_l,1.00
20113,8848,ital_veggie_m,1.00
20114,8848,spinach_fet_m,1.00
20115,8849,sicilian_l,1.00
20116,8850,cali_ckn_m,1.00
20117,8850,five_cheese_l,1.00
20118,8851,big_meat_s,1.00
20119,8852,ital_cpcllo_l,1.00
20120,8853,big_meat_s,1.00
20121,8853,mediterraneo_s,1.00
20122,8854,ckn_alfredo_m,1.00
20123,8854,five_cheese_l,1.00
20124,8854,mediterraneo_l,1.00
20125,8854,pepperoni_s,1.00
20126,8854,prsc_argla_l,1.00
20127,8855,big_meat_s,1.00
20128,8855,four_cheese_l,1.00
20129,8855,ital_supr_l,1.00
20130,8855,ital_veggie_l,1.00
20131,8855,spinach_supr_m,1.00
20132,8855,veggie_veg_m,1.00
20133,8856,ital_cpcllo_s,1.00
20134,8856,soppressata_l,1.00
20135,8857,bbq_ckn_l,1.00
20136,8857,bbq_ckn_m,1.00
20137,8857,cali_ckn_l,1.00
20138,8857,green_garden_s,1.00
20139,8857,mediterraneo_m,1.00
20140,8857,mexicana_l,1.00
20141,8857,pepperoni_l,1.00
20142,8857,pepperoni_s,1.00
20143,8857,sicilian_l,1.00
20144,8857,soppressata_l,1.00
20145,8857,spinach_supr_s,1.00
20146,8858,ckn_pesto_m,1.00
20147,8858,classic_dlx_m,1.00
20148,8858,mediterraneo_l,1.00
20149,8858,peppr_salami_s,1.00
20150,8858,sicilian_l,1.00
20151,8858,spicy_ital_s,1.00
20152,8859,the_greek_s,1.00
20153,8860,brie_carre_s,1.00
20154,8860,pepperoni_m,1.00
20155,8860,soppressata_s,1.00
20156,8860,veggie_veg_m,1.00
20157,8861,cali_ckn_l,1.00
20158,8861,hawaiian_s,1.00
20159,8861,sicilian_s,1.00
20160,8862,classic_dlx_m,1.00
20161,8862,ital_veggie_m,1.00
20162,8862,pepperoni_m,1.00
20163,8862,southw_ckn_l,1.00
20164,8862,spicy_ital_m,1.00
20165,8863,prsc_argla_s,1.00
20166,8863,thai_ckn_m,1.00
20167,8864,peppr_salami_m,1.00
20168,8864,southw_ckn_l,1.00
20169,8865,calabrese_l,1.00
20170,8865,sicilian_l,1.00
20171,8866,bbq_ckn_m,1.00
20172,8866,five_cheese_l,1.00
20173,8866,hawaiian_s,1.00
20174,8866,ital_veggie_m,1.00
20175,8867,brie_carre_s,1.00
20176,8867,calabrese_m,1.00
20177,8867,classic_dlx_m,1.00
20178,8867,sicilian_l,1.00
20179,8868,hawaiian_l,1.00
20180,8868,peppr_salami_l,1.00
20181,8868,sicilian_s,1.00
20182,8868,spinach_fet_l,1.00
20183,8869,cali_ckn_m,1.00
20184,8869,mexicana_l,1.00
20185,8869,pepperoni_s,1.00
20186,8870,hawaiian_l,1.00
20187,8870,prsc_argla_m,1.00
20188,8871,napolitana_l,1.00
20189,8871,prsc_argla_l,1.00
20190,8872,ckn_pesto_l,1.00
20191,8873,ital_supr_m,1.00
20192,8873,spicy_ital_m,1.00
20193,8874,classic_dlx_m,1.00
20194,8874,the_greek_xl,1.00
20195,8875,green_garden_m,1.00
20196,8875,napolitana_l,1.00
20197,8875,pep_msh_pep_l,1.00
20198,8875,spin_pesto_s,1.00
20199,8876,peppr_salami_s,1.00
20200,8877,peppr_salami_m,1.00
20201,8878,pep_msh_pep_s,1.00
20202,8878,peppr_salami_l,1.00
20203,8878,spicy_ital_l,1.00
20204,8878,spinach_supr_s,1.00
20205,8879,five_cheese_l,1.00
20206,8879,pep_msh_pep_m,1.00
20207,8880,bbq_ckn_m,1.00
20208,8880,napolitana_l,1.00
20209,8880,spicy_ital_l,1.00
20210,8880,veggie_veg_m,1.00
20211,8881,big_meat_s,1.00
20212,8881,hawaiian_l,1.00
20213,8881,ital_veggie_s,1.00
20214,8881,veggie_veg_m,1.00
20215,8882,ckn_pesto_l,1.00
20216,8882,southw_ckn_l,1.00
20217,8883,ital_cpcllo_l,1.00
20218,8883,thai_ckn_s,1.00
20219,8884,ckn_alfredo_m,1.00
20220,8884,ital_supr_l,1.00
20221,8884,ital_veggie_l,1.00
20222,8884,peppr_salami_l,1.00
20223,8885,bbq_ckn_m,1.00
20224,8885,ital_cpcllo_m,1.00
20225,8885,ital_cpcllo_s,1.00
20226,8885,southw_ckn_l,1.00
20227,8886,sicilian_m,1.00
20228,8887,bbq_ckn_s,1.00
20229,8887,pepperoni_s,1.00
20230,8887,southw_ckn_l,1.00
20231,8888,cali_ckn_l,1.00
20232,8888,pepperoni_l,1.00
20233,8889,five_cheese_l,1.00
20234,8890,classic_dlx_l,1.00
20235,8890,mediterraneo_s,1.00
20236,8890,thai_ckn_l,1.00
20237,8891,ital_cpcllo_l,1.00
20238,8892,pepperoni_s,1.00
20239,8892,prsc_argla_l,1.00
20240,8893,pep_msh_pep_s,1.00
20241,8893,pepperoni_l,1.00
20242,8894,mediterraneo_m,1.00
20243,8895,bbq_ckn_l,1.00
20244,8895,big_meat_s,1.00
20245,8895,mexicana_l,1.00
20246,8896,thai_ckn_s,1.00
20247,8897,pep_msh_pep_m,1.00
20248,8898,classic_dlx_m,1.00
20249,8898,prsc_argla_m,1.00
20250,8898,soppressata_s,1.00
20251,8898,spin_pesto_l,1.00
20252,8899,green_garden_s,1.00
20253,8899,southw_ckn_s,1.00
20254,8899,spicy_ital_s,1.00
20255,8899,spin_pesto_s,1.00
20256,8900,big_meat_s,2.00
20257,8900,peppr_salami_l,1.00
20258,8901,cali_ckn_l,1.00
20259,8901,classic_dlx_m,1.00
20260,8902,ckn_alfredo_m,1.00
20261,8902,ital_cpcllo_s,1.00
20262,8903,cali_ckn_l,1.00
20263,8903,five_cheese_l,1.00
20264,8903,pepperoni_s,1.00
20265,8903,peppr_salami_m,1.00
20266,8904,bbq_ckn_l,1.00
20267,8904,green_garden_m,1.00
20268,8904,sicilian_s,1.00
20269,8905,big_meat_s,1.00
20270,8905,classic_dlx_l,1.00
20271,8905,the_greek_l,1.00
20272,8906,pepperoni_s,1.00
20273,8907,big_meat_s,1.00
20274,8907,green_garden_m,1.00
20275,8907,ital_cpcllo_l,1.00
20276,8907,ital_supr_l,1.00
20277,8908,hawaiian_s,1.00
20278,8908,mexicana_l,1.00
20279,8908,pep_msh_pep_m,1.00
20280,8909,hawaiian_l,1.00
20281,8910,green_garden_s,1.00
20282,8911,cali_ckn_l,1.00
20283,8912,peppr_salami_m,1.00
20284,8912,prsc_argla_s,1.00
20285,8913,five_cheese_l,1.00
20286,8913,pepperoni_m,1.00
20287,8913,prsc_argla_m,1.00
20288,8913,spinach_fet_m,1.00
20289,8914,four_cheese_l,1.00
20290,8915,bbq_ckn_l,1.00
20291,8915,bbq_ckn_m,1.00
20292,8915,five_cheese_l,1.00
20293,8915,ital_cpcllo_l,2.00
20294,8915,mexicana_m,1.00
20295,8915,napolitana_l,1.00
20296,8915,pepperoni_s,1.00
20297,8915,prsc_argla_m,1.00
20298,8915,thai_ckn_l,1.00
20299,8915,thai_ckn_s,1.00
20300,8916,ital_veggie_s,1.00
20301,8916,spicy_ital_s,1.00
20302,8917,classic_dlx_m,1.00
20303,8917,mediterraneo_l,1.00
20304,8918,mexicana_l,1.00
20305,8919,four_cheese_m,1.00
20306,8920,southw_ckn_l,1.00
20307,8921,big_meat_s,1.00
20308,8922,bbq_ckn_l,1.00
20309,8922,bbq_ckn_s,1.00
20310,8922,big_meat_s,2.00
20311,8922,four_cheese_l,2.00
20312,8922,ital_supr_s,1.00
20313,8922,peppr_salami_s,2.00
20314,8922,sicilian_s,1.00
20315,8922,soppressata_m,1.00
20316,8922,southw_ckn_m,1.00
20317,8922,spin_pesto_l,1.00
20318,8922,spinach_supr_s,1.00
20319,8923,ckn_pesto_m,1.00
20320,8923,napolitana_l,1.00
20321,8923,pepperoni_l,1.00
20322,8923,peppr_salami_l,1.00
20323,8924,spinach_supr_m,1.00
20324,8925,soppressata_l,1.00
20325,8926,prsc_argla_m,2.00
20326,8927,ckn_alfredo_m,1.00
20327,8927,classic_dlx_m,1.00
20328,8927,pepperoni_m,1.00
20329,8927,spinach_fet_m,1.00
20330,8928,ital_supr_l,1.00
20331,8928,ital_supr_m,1.00
20332,8929,bbq_ckn_m,1.00
20333,8929,ckn_alfredo_m,1.00
20334,8930,classic_dlx_s,1.00
20335,8930,green_garden_s,1.00
20336,8931,pepperoni_s,1.00
20337,8931,spinach_supr_l,1.00
20338,8932,bbq_ckn_m,1.00
20339,8932,ckn_pesto_l,1.00
20340,8932,four_cheese_m,1.00
20341,8932,ital_cpcllo_l,1.00
20342,8933,veggie_veg_m,1.00
20343,8934,spicy_ital_s,1.00
20344,8935,cali_ckn_m,1.00
20345,8936,brie_carre_s,1.00
20346,8936,mediterraneo_l,1.00
20347,8936,peppr_salami_s,1.00
20348,8937,napolitana_s,1.00
20349,8938,big_meat_s,1.00
20350,8938,spinach_fet_l,1.00
20351,8939,ckn_alfredo_m,1.00
20352,8939,classic_dlx_s,1.00
20353,8939,ital_supr_l,1.00
20354,8939,pep_msh_pep_s,1.00
20355,8940,hawaiian_l,1.00
20356,8940,thai_ckn_m,1.00
20357,8940,thai_ckn_s,1.00
20358,8941,ckn_pesto_m,1.00
20359,8941,hawaiian_l,1.00
20360,8941,veggie_veg_s,1.00
20361,8942,ital_supr_l,1.00
20362,8942,pepperoni_l,1.00
20363,8942,spicy_ital_l,1.00
20364,8942,spinach_fet_l,1.00
20365,8943,bbq_ckn_l,1.00
20366,8943,spinach_supr_l,1.00
20367,8944,cali_ckn_m,1.00
20368,8945,four_cheese_l,1.00
20369,8945,spicy_ital_s,1.00
20370,8945,spin_pesto_m,1.00
20371,8946,sicilian_l,2.00
20372,8946,southw_ckn_l,1.00
20373,8947,pepperoni_m,1.00
20374,8948,bbq_ckn_l,1.00
20375,8948,classic_dlx_s,1.00
20376,8948,five_cheese_l,1.00
20377,8948,ital_cpcllo_m,1.00
20378,8949,bbq_ckn_s,1.00
20379,8949,big_meat_s,1.00
20380,8949,hawaiian_l,1.00
20381,8950,big_meat_s,1.00
20382,8950,ital_supr_l,1.00
20383,8951,big_meat_s,1.00
20384,8951,ital_cpcllo_s,1.00
20385,8952,classic_dlx_l,1.00
20386,8952,ital_supr_s,1.00
20387,8952,spinach_fet_m,1.00
20388,8953,pep_msh_pep_m,1.00
20389,8953,the_greek_xl,1.00
20390,8954,thai_ckn_l,1.00
20391,8955,bbq_ckn_m,1.00
20392,8955,sicilian_m,1.00
20393,8956,ckn_alfredo_m,1.00
20394,8956,napolitana_l,1.00
20395,8957,ckn_alfredo_l,1.00
20396,8957,spicy_ital_s,1.00
20397,8958,ital_veggie_m,1.00
20398,8958,thai_ckn_l,1.00
20399,8959,peppr_salami_l,1.00
20400,8959,peppr_salami_m,1.00
20401,8959,spicy_ital_l,1.00
20402,8960,mediterraneo_s,1.00
20403,8960,napolitana_s,1.00
20404,8961,big_meat_s,1.00
20405,8961,cali_ckn_l,1.00
20406,8961,pepperoni_s,1.00
20407,8961,prsc_argla_m,1.00
20408,8962,big_meat_s,1.00
20409,8962,cali_ckn_s,1.00
20410,8962,pepperoni_m,1.00
20411,8962,sicilian_l,1.00
20412,8963,cali_ckn_l,1.00
20413,8964,bbq_ckn_l,1.00
20414,8964,ital_cpcllo_l,1.00
20415,8964,pepperoni_m,1.00
20416,8964,spinach_fet_s,1.00
20417,8965,cali_ckn_l,1.00
20418,8965,spinach_fet_m,1.00
20419,8966,ital_supr_m,1.00
20420,8966,spicy_ital_l,1.00
20421,8966,spin_pesto_m,1.00
20422,8966,veggie_veg_s,1.00
20423,8967,southw_ckn_l,1.00
20424,8967,thai_ckn_l,1.00
20425,8968,big_meat_s,1.00
20426,8968,thai_ckn_l,1.00
20427,8969,hawaiian_m,1.00
20428,8969,ital_supr_m,1.00
20429,8970,bbq_ckn_l,1.00
20430,8970,ckn_alfredo_l,1.00
20431,8971,pepperoni_l,1.00
20432,8972,calabrese_m,1.00
20433,8973,veggie_veg_l,1.00
20434,8974,spinach_fet_l,1.00
20435,8975,ckn_pesto_s,1.00
20436,8976,pepperoni_l,1.00
20437,8977,classic_dlx_s,1.00
20438,8977,hawaiian_s,1.00
20439,8977,ital_supr_l,1.00
20440,8977,mexicana_l,1.00
20441,8977,mexicana_s,1.00
